Previous_GPA,Attendance,Assignment_Scores,Study_Hours,Midterm_Scores,LMS_Activity,Pass
2.3918833167339733,65.06600693004003,62.146791431787065,33.06419502306197,43.97697556901899,55.90375916255619,0
2.202336274218452,65.2814201366242,33.63696042879879,34.18271690534097,89.91717873791526,113.19853795392947,1
2.856740207895621,84.25493809533349,85.03947395688232,17.033091253589358,32.713194411810754,15.13981208762933,0
1.8523105624369065,54.32662874609814,44.09546474951821,5.679980789651377,34.44663972845187,76.46766084611117,0
3.5054924518850994,46.62844678788368,48.10345844216272,48.425691625451236,98.43636663254617,57.08527519784669,1
1.686376609199427,61.27732945844659,41.529444740260715,16.29018705609961,75.53791737025034,138.87502391435766,0
3.9672173415012932,57.2343394992449,53.115054541004824,35.42118296236464,88.51654183217147,11.680423818175555,1
3.4306119232416434,57.778487227359406,82.97260539820445,36.79834414454193,49.324703301363854,87.39408260056888,0
1.996789203835431,54.0164650629946,66.35701016527561,32.450333768576854,75.73628121404533,113.69290134932764,0
1.513805292809006,42.525591378181716,44.34168919054988,19.08083273961417,69.56813704814479,77.90251825336577,0
3.5386535711370852,41.07243608400483,91.44810547064286,17.199331419382958,70.23625900922102,21.95642422278103,0
3.267143359619043,99.26334338416189,91.57072984660704,31.89507272162164,76.18993446532912,146.1445946039063,1
3.3225179201024684,65.66638802415174,90.94048975322048,43.97430351252612,68.15193798468239,82.52146039265371,1
3.4281758667148643,63.0595988295809,46.71573479670775,47.6030178015528,57.179677697699944,95.98607420466159,1
1.685111629335226,80.77883696158419,61.58675409266917,9.765761198169093,45.69420207854101,43.125369579051025,0
2.396164321360682,53.09523327190385,98.94927592986126,11.967287566897394,82.64359981849015,77.68973191495253,1
1.7896726488128243,96.99767103701352,84.04087334169932,47.51313164523859,41.970432250238964,70.08092887416507,0
3.657758564688984,87.18070086493313,31.901719485789187,38.14408527506566,76.92657296158106,20.485417880277723,1
3.058245317068895,45.36466013873557,34.56432138823445,44.734722117339786,42.499961698699494,24.86244949664541,0
2.327245062131623,65.0548465470957,62.475196376863295,14.118468536090441,71.89976274658405,127.24615274662844,1
1.6588958757150591,92.74709845372988,93.64541441030921,31.441364199923083,81.03087003467718,43.57479330892264,1
2.2774558042891555,96.68392133748462,67.70912585669,36.55128174878631,41.40354166799044,37.29415800980827,1
2.312958305066868,68.04409067499219,64.84687556240031,35.60503484511377,29.49574756459812,80.68760317501949,0
3.32401544584516,76.80468335264246,37.38315899696414,23.366826089001414,34.823030724563054,117.62459839075181,1
3.093893678388033,50.02203676552451,75.9746073307006,5.692770126108881,70.44977254532691,18.67251260105831,0
3.7180318564408164,99.4701175682186,87.54722124201578,31.23167255619184,88.70848046693015,90.75310874935582,1
2.6805373129048733,53.90030208300661,56.62940052552936,16.389569263082393,28.374761592656828,26.68946199768027,0
1.7989856148457544,96.56390644810753,84.29282956477292,25.261441076430064,80.06134442812348,15.104547115586584,1
3.2831119680574874,78.97879893954212,97.51336577305682,48.09114567877178,50.59889844625391,17.384153302710434,1
3.4019626215422436,76.46420769273155,44.26365213893824,22.956589293909563,60.88962774396419,126.78297514918178,1
2.9031929939237404,70.76131066099052,66.63307418363189,42.7910722998992,94.66446623841742,26.516147707928617,1
3.4274179498864026,53.84018870306552,50.09965706592028,13.4843272587163,49.89786285518841,16.32119101772087,1
2.734488990910977,50.591681920330494,85.49980933236876,35.260722411126295,59.900270045461454,71.30598420000771,1
2.806832073454985,53.22917254421052,70.43153561168103,48.96531294975246,26.026181107051084,128.15908607188345,1
2.568852545896374,51.18629572865527,74.42076922852127,9.585189539282155,31.11990400036288,46.73717270850227,0
1.563547816860238,86.7750684140052,85.85399117311258,5.374397400223641,44.394369335108806,69.03976645362829,1
1.769728567483261,61.0075155500038,57.71793308637184,24.511225668467645,27.08891806158058,15.589154558925172,0
1.5785729642168356,43.47056059380378,94.05630478849302,9.168146737311524,72.35314945361883,72.87099197888261,1
3.091026028159451,98.14615780844868,67.3120207072298,38.67729573543041,56.97987676012169,90.86583128919871,1
2.285889952690817,93.02715309780554,41.05683759847436,46.15468987318515,66.11089020460165,89.92698752530028,0
2.771426727911757,95.66513699171279,78.71293827181617,24.530943771894147,38.098538942224714,56.53973690441112,1
3.7689161848152324,99.69446935878611,85.52829453067781,16.642023896994843,47.19490220774621,54.174645292838974,1
2.1232305728721874,50.433714953169236,52.173317394726865,24.54814935529744,74.78683561395438,24.927306651123704,0
2.525957307589074,63.77452113415953,90.0025479899127,37.55515180325005,97.39770427227998,61.351764890477575,1
3.3888778463576217,85.49430854224548,93.43002783360365,5.407437271116694,28.78125802016569,23.929253642215052,1
2.071995413729056,81.76123708322754,49.38331411644663,31.525429526811372,91.77882406414496,117.32343225968722,0
1.6924497745719824,49.233754380391304,98.84650309006554,32.59812581993206,68.26609009834064,145.27840168474603,1
2.22437863228442,88.94998749943707,39.84980696341309,33.695971110317096,67.29396750667178,145.81042393333897,1
1.903053218135011,53.46643431019964,44.141096788174295,15.890993599139474,62.520890140582026,131.10995391255514,0
3.8242441308564326,53.42905688935738,42.89573874666183,37.1323725520157,30.204556442813754,94.11090090754668,1
3.5203009489110424,72.21846537360481,92.57927970055093,9.112616884929938,31.74076388021205,108.12119761414318,1
3.083509391276059,75.57639609050219,75.80047866274734,13.967165141006037,70.06840042443146,49.92881237525797,0
3.6786514754692945,74.80517247026867,40.6472998255591,44.48615209945169,50.57189285766687,98.30785882416689,1
3.5091801922477863,45.489210243865294,60.82263928578443,38.24254178269548,93.79510499332605,73.79093692158284,1
1.9664251472150895,92.64765175782281,73.07086175488614,5.618549930510536,55.49429030196042,77.48242756877055,1
3.7313974962249445,55.93600255532236,35.84248594925683,16.176931716641008,35.74610940269808,116.08871845252212,0
2.848355604789127,47.77089527696825,91.76914578851371,14.648291734692405,78.6039125126527,49.46856978361523,1
3.518600387910156,93.32488479213863,86.25224748090747,17.186284761663764,47.001506608075736,54.52554563723278,1
3.740228249808733,97.3390898937852,65.36447415036469,16.14018966259489,64.41027305169199,139.44985075800912,1
2.2950086874296596,91.72765703592704,97.69886306814193,7.813683308428058,77.33745891288775,17.871401279136116,1
1.775129811319192,88.57096448349269,59.24326854925698,25.652323246856916,92.51980834015528,77.98880177786765,1
2.069837906354854,79.3145188383413,98.88772233255484,37.97300636537743,84.41433961012571,137.79211205710064,1
2.567769471565641,73.05144223654835,76.7543999162539,32.302927612284634,75.72708009045431,95.45082109454198,1
3.5450369148062326,45.21920559468461,74.4269891277759,35.27922508691359,75.97248867963577,86.4969903896985,1
3.6518264581408584,64.50719278424192,41.61684267070495,8.651713034130761,95.9443483024065,44.96418509210973,1
1.5173803263279768,62.36131102073884,91.73494308132507,47.81708195795542,47.186807312240205,58.05856846902276,0
2.7768682564439144,55.585227025619574,59.92427815444306,42.73213252293612,25.083407064714056,129.286778212657,0
2.5435275078719473,83.40520682131509,41.35633840477355,41.22906433230482,45.3965919548649,88.29053844758414,0
2.0552695261768257,69.75254410472624,30.88252639830313,42.03427122687954,41.341853472005795,82.06390712594919,0
1.799663418334207,44.862772954458876,69.18289785468679,46.97197286597426,74.63759388354987,23.94115989560405,0
2.34403792850907,53.21099211698868,66.91797354858734,29.491428475116397,72.52836998241469,12.243941903717237,0
3.857274259781298,80.99552581957576,80.3547535658411,14.012690804043165,69.50960370285429,144.91592641618686,1
2.308007330051888,44.56785156941801,92.31806371124614,32.75526235336435,26.218258240709027,62.77806342015783,0
2.796976554358415,91.07241484292612,35.558460925012064,38.42966721505726,79.65835408379857,94.4498286939306,1
3.2575473972379445,69.70879162083847,81.20475432382537,38.20628270093114,49.26478093641187,21.1601102462199,1
2.409074005948235,68.83519463959888,43.118836086830754,28.465206087509603,74.87919917549733,105.63600000122652,1
3.929455206802402,75.54446707957106,90.07239372100148,8.080642370011013,66.7433821376615,140.55933921883454,1
3.906118237355278,89.48085795550895,87.33444597031593,21.70008222935575,50.70481940709304,90.59313541963876,1
2.1294557395634106,60.86855247413158,67.85556284898811,46.43449738085108,35.09322003280808,27.65614513255748,1
2.7431212647309637,80.68096915354381,79.71699590363181,31.30020093908417,32.08141732453607,91.44101384628674,1
2.2521957745419243,73.94391783974746,52.00450792286239,29.224937446507106,87.36387498341676,117.28860983465133,0
2.212101235943669,56.02169621016528,62.98175292529702,17.098408147198707,93.87981565611685,66.89831512036261,0
1.5922173683863319,92.71779918130949,87.51458283973301,21.58020139624605,73.73410350732246,133.1772847118055,1
3.023910834949742,87.8455612964157,62.148563802124976,45.290574011892616,32.75755861453625,100.81561347003102,1
2.7566975580721538,79.50711007950554,55.04587857278092,34.990837138707604,55.152041266618056,135.89484856048836,1
1.6286968781249733,91.03490374565452,64.59487130752099,40.43241620385498,79.67044000788678,97.29074357462721,1
2.1966161605915286,92.03765205758813,87.97744767060529,25.44554403804448,83.4865663007551,28.380316080675392,1
3.7706647149166344,82.50177860290208,53.46456331596109,33.36112487552711,33.866396671831644,53.35683955472648,1
2.098904726667431,90.22079970182033,42.16331151950207,16.177262393444337,25.002303913403683,38.25129275534397,0
1.8622371802280577,81.84828770015702,79.84098142315466,36.745737362756884,78.41027844104538,137.23570968036074,1
2.7236319006939076,80.80844630561802,87.81847488956572,24.24206001665018,51.74471319896542,116.45600942024757,1
3.964126135276502,77.11668269291106,37.04462349664733,24.91454816666355,44.08609987136952,104.69577164740085,1
2.105138178778751,85.16299837345846,46.79118789291613,34.21950460595967,25.96731023421441,52.13528474842703,1
3.1803388685146965,49.51630631758442,39.938039283269575,47.1326279661017,65.52245550711248,35.76626808702989,1
3.404049038321794,92.85224555193571,54.35589881075167,7.8802855973879415,88.83630515694864,115.90315231844765,1
2.0940938599809993,92.31061166471392,61.52456852337889,42.11344568061534,96.82237347044409,76.38211242307115,1
3.3205408715296487,41.75483698207355,82.41784358743146,18.15723996854869,67.4308712959967,41.61053730108807,0
2.419457831798133,89.54900503388576,75.5803309417172,24.976375452787003,63.58459958049206,96.32707694313851,1
3.080764576483949,47.73219204840671,73.46499972349018,5.986099794875403,31.379228911693083,15.646739299383277,0
3.083824276902237,60.10713125554851,54.66624626267581,18.547073502544087,66.16546011569498,55.66383557795549,0
2.839436710186896,84.61049537749646,88.9013287159332,27.618405918355872,53.498430922404594,75.59797924275885,1
1.7257244251360206,49.64559376289849,62.99010171787152,7.5279234806347555,70.53514606626827,30.71416677531682,0
3.588256238973095,89.07802144714373,98.53734566106081,27.09930782224243,54.154476090741,147.85162686271755,1
2.3019501624293395,89.92805067746451,74.38994968070158,46.71997829862923,43.02243425877751,39.273631042546,1
1.9662962759996356,70.44806402565017,38.83853190951519,9.742694814851234,32.12239564212824,28.249438206057174,0
1.6019378538869098,40.383152303010014,77.33242934528039,39.3998327633977,48.61888334416718,38.4948823441655,0
2.9772323579706046,57.22228799049476,52.75728108021893,23.43519740191967,32.248362571581424,117.66855864236139,0
3.193910904605706,77.01561510254453,78.04290376802682,34.48281715359521,38.267271311798794,69.570792298058,1
1.5414695723196403,98.87117068164541,34.874880371368405,16.71064690933532,99.05021189346594,89.15823156535532,0
2.7802326457482023,77.9088116210001,42.24170060231716,12.177151814361123,58.3077667679964,12.941281978090505,1
2.0662394379948448,55.588214863849586,89.90160812340504,12.22081764220519,64.89038248787624,14.820383200264038,1
3.1129319760236247,78.04034218597668,45.90256899164604,8.172137553941509,90.52138965529115,72.41557697578227,1
1.9359160725124787,72.39912278295134,88.5928787670058,13.354101720555937,99.66766753680159,124.33173404822729,0
3.227344345256165,86.79072370906862,49.54932619180873,34.88987232450357,68.70358370085111,133.93344301905913,1
2.4668383657513435,46.4188383296175,75.00173370410954,44.67607753295786,85.93553657831288,22.13891946338963,0
3.8418249718418362,85.66167415012168,78.59054014568818,41.63565585160228,49.52057682525064,85.3708342941432,1
1.8438023603649831,72.47599472056662,65.8858327201537,35.831043944351784,47.93079680854683,137.85215607909788,1
2.3526658776256464,97.77952023153968,51.37174736877119,9.96943385349962,55.202779074592016,64.31618561570409,1
1.7836838031014728,60.51232996232116,44.88510634597673,18.013435083317745,75.43804470052368,126.1392163999716,0
3.811734045696407,77.9573135880369,32.323254819369836,18.941309389511105,76.16437669413241,28.71739161592107,0
3.6933483834524523,95.92168633060105,51.27624808685067,16.248062587892953,48.64295759870881,140.95522855349182,1
2.144854069287889,46.15058367944076,75.72139533718982,28.17525468693754,34.99074431024715,115.19926445438237,1
3.1499601150854475,96.23370923418707,95.68133729139379,29.099921669585267,72.42971923491314,141.78681499016622,1
3.5430555005030397,81.27314333804881,90.98431375841363,21.05986888269996,34.624439664157336,104.72641269735091,1
2.888002028998656,44.07022354631032,83.62453435747119,20.92051214313962,68.38693811719975,60.87655047991978,1
2.824126445890016,58.057814016808976,85.19131402773091,42.28500190577366,77.00665960422317,141.34536415346113,1
2.1046307272511293,82.4903253187169,76.54894324331967,40.51817817438585,77.54586222958388,48.579348683284984,1
1.732756919514748,44.041036088126305,48.220080029620206,18.850812425633556,81.51040829946976,56.50415308864255,0
3.7430393948833167,74.9302276105764,93.50365214940808,46.12047997429667,90.46445661742484,108.11317852024365,1
3.751045142908326,60.752983417177404,76.95126183340838,47.87667576511277,62.49692439735913,117.14428193355408,1
3.08275364318317,77.25493106604863,69.2308441686308,19.703414391351835,79.76868921471784,140.11648773888155,1
2.3475744776217518,42.74452202875077,37.769262844943675,20.94912269568747,71.43795515243775,38.67233726786933,0
2.373023936531652,92.29220836914257,61.29388806644978,27.75353690398815,38.99799548482619,121.71972493069136,1
3.3148891971755985,98.4093381506438,62.22507898413484,47.35043656401531,26.926723365205614,113.39644747557489,1
3.742775649881443,98.13267131714149,90.5194526665869,44.43437449140402,46.34060392577003,18.9312378755037,1
3.7177160606627933,84.97910990457548,68.2653754131452,9.615558316261541,58.22752797532146,64.21123976942897,1
3.4496888646440595,47.80517440783792,56.62803842792867,22.672883447213728,71.28294583214922,49.587163988413806,0
3.1050791153857196,85.49579175574135,98.37602299574615,29.90170353873973,88.7469497877404,52.62865940956426,1
1.710349912487622,41.47521498752809,37.750441532842096,27.640961264819303,39.718428752962424,147.61256313765813,0
1.9040717852365345,41.327413091739835,59.578389981836125,13.72383805716017,34.416234242385784,99.9888378871899,0
3.7463854713176983,59.41661314897247,32.94172726199837,43.64675470256696,97.26099606057457,110.47466209108994,1
3.016072649148975,69.31859142427994,81.79328845368512,35.462335234857676,33.10334195323053,146.7264692241013,1
1.522992629041574,86.22444506846759,94.26535865394054,42.70587686833116,60.88683025803919,62.80824954406942,1
1.7536788571650803,80.9977225963903,49.60261306853426,43.64439257072625,68.91727965949764,122.25762358339283,1
3.1587544227701394,66.7541623826049,90.08391737593846,38.67601341495829,65.60308156805786,70.83433486262935,1
1.5126539596155468,56.41759997689995,50.45527613233284,24.76447705623728,31.45241177747074,131.73471405409717,0
1.9020201285437466,99.82747000946267,93.75391131507406,32.47460397569411,29.277018550271453,35.29205578358244,1
2.8718344734164654,65.57087813415838,82.77733325177488,12.216443275388443,32.91125705957768,142.67606478899916,1
3.229737994231733,67.08322145978053,86.34347437890071,35.314043786370846,68.91907629044593,40.62803917752315,1
3.1299031487565014,49.81742927150015,31.260458892031814,13.066396508267633,65.82586657257409,55.67087097733042,1
2.0606732736513997,87.68857292499575,97.39672499518181,36.227731572957055,42.53055940275582,115.86691277494927,1
3.28044805336884,81.62093354688932,80.86696944492263,15.33191723392859,72.83306063841937,65.12571981915693,1
2.0931227187420003,53.24617676732562,51.33257667702934,10.289808506759899,86.50506265417371,95.14959274730253,0
2.3134992453981695,44.94286273695056,88.05762654011929,12.437802056433085,28.118421988494532,72.24029014971998,0
3.36622851279506,80.82995812448279,49.706483889045096,5.089646084858162,62.35974576610318,113.93179119256945,1
3.1240822476180368,79.27067285686812,91.09276876962895,37.34328280340886,76.69828090770177,41.96637533160552,1
3.623058526235445,56.395571619892564,37.880627328835594,37.95804720762706,43.92339453022653,18.184118213162783,1
3.1440322307508586,97.05181373502462,79.2580184222557,28.172000746096675,48.082817896986185,51.99011564622927,1
2.920771508338679,49.06347350685401,67.84889336514372,12.261326047492267,71.02284272420378,76.40321308158023,1
1.7341869195702313,65.94008806255611,36.75741291368086,8.759945187981039,92.34514700828026,33.522807306975,0
2.4192895076485836,96.61695521005593,46.932567978118726,5.860803489677916,85.74433152271746,59.671620551894414,0
2.1630059192043136,65.18363901556734,30.868282539412036,12.458667963434932,68.73476643246876,65.9976225610996,0
2.109974108447709,78.31155685984513,62.81375758251541,45.088499074241604,79.7666288317937,18.034858116358297,1
3.932526386881114,63.855663877767654,51.08856825320002,15.869157876575679,52.361685265584896,91.66301474578863,1
2.482744311666901,56.452912140920205,71.88502390084312,20.942209724774706,73.07241460740683,133.80807991598027,1
3.7301163879427834,99.0386588775897,50.80664653960321,9.740546801659994,59.96361933456677,31.244007813427338,1
3.0778465649931572,64.56004037890258,50.994337805488925,15.006258713667663,39.24521023431707,93.69312187621196,0
3.487028258854121,93.64595222074806,82.02352391121224,28.36510568510923,77.63037054079429,103.06348868751847,1
2.7565927327629804,53.79727635346517,33.36999851848474,32.34887073930437,66.73484780116165,68.70685525870036,1
2.9422597115658977,52.786282241505,93.2026496634391,16.0408541374795,51.89661864651936,108.1536622309978,0
2.7312942345471596,41.86804497307068,89.6584712073827,7.597947165130274,93.3504392558973,67.50241608874168,1
1.9881074694951113,79.10000952255311,76.74632782584845,22.59647911073294,26.570058837004996,80.64922031684088,0
3.3061302881537635,62.11158062342567,71.52550990751689,15.539151691685037,48.6829863437122,11.029426237619777,1
2.2019309061021395,91.86149499037822,92.46117486977565,14.879926545341087,29.266104833323492,106.84081597885644,1
1.5607899160786345,68.39259440149343,42.97311256701001,48.193826122105484,82.48954871662204,102.58797505226141,1
3.1136807397679194,98.09160567488331,35.527841353358,32.73352186665758,77.65805905853445,15.376122825688238,1
1.9427766985176222,51.13153094218727,46.76571189366767,30.059529942744316,49.85141640522377,61.55501503531863,0
3.8511464608822856,92.11739007733664,85.62047950901332,23.709879658549486,75.67471766553048,147.06445771083344,1
3.8848214425064684,86.59581116750451,32.42691867085383,24.30249500435649,54.69529196469624,68.90311875960634,0
3.7871609755511213,86.25531067864313,70.79647845584427,29.340725172713636,81.71903435668257,80.27235671845784,1
2.425396750638611,90.68699368701326,99.6806261333917,36.339341316624825,59.06377470525295,137.39022214236059,1
1.5386415413221686,85.66143945657993,89.89872656862775,36.59657432818233,55.920979587374916,110.4166626212059,1
3.8207964064693134,77.57321929788492,66.50119823305127,12.72622584674523,95.10474366162258,91.4898183573913,1
2.5704603707932856,47.87469266094325,34.454863650064965,27.505073843448216,43.81593249180251,121.69265538775015,0
3.916637047609174,41.95157076947511,88.1961460069997,23.53811427653459,34.033550499742404,131.01127730383627,0
3.909049942723132,95.2508708689412,71.92849557240473,44.17371348212229,68.84073349445936,73.96433004321736,1
3.6325236386684003,76.99901887124429,38.04530979416968,33.41385145482694,97.69913592131341,76.51517109045696,1
2.2361222301739643,87.79223745857058,36.570009937634936,28.96268298871918,53.337941029538996,64.047130991257,1
2.4627443215048133,68.891341090753,93.67387736056148,10.19275889805128,29.652757272158613,145.33885960258448,0
3.627841678792142,47.038491337743665,76.8440184056655,32.253705019553514,50.44789504821756,107.60327560064906,1
2.292305012890694,47.511147532153025,88.05007595217289,10.274175755610504,62.944874073966886,21.65122926913012,1
1.9237318667152312,81.13391723373829,91.52852301975872,20.174295900458844,37.14422549741603,130.81434726382258,1
2.8920031561458757,65.81835369396777,70.02406464338256,11.427888416644933,74.3576663542369,77.27839171707753,1
3.8403869354019524,52.0314836020202,66.22124462285288,36.143314116096604,99.83120417576505,19.625546899148247,1
3.2400744916874324,69.49567280448622,60.12991872246931,14.281345122626867,58.88046069860829,86.96041572286354,1
2.9251529252234123,43.85253622450804,52.18626114537835,22.63367179346117,51.60464175476595,68.40299905659829,0
1.7429412344269213,74.91828411486392,60.42171726010982,45.30536499284504,55.05281251258499,132.88491668076747,1
3.0375180667479245,56.13960426610586,84.17157590111094,14.194237252953663,33.63596337964009,38.55924450531423,1
3.975134625260658,87.85354603823129,72.1346401710592,27.85122787814506,91.24552010696678,125.70504532890561,1
1.85021003809131,58.621717535414426,92.47663029683923,23.86722475247099,56.111924164101396,88.07641676596339,0
2.7958241309093417,67.31320894490807,61.03660100654314,5.815581847057838,54.0455808568631,17.645442449885667,0
3.6934326798198884,40.697232394486036,72.49627051031278,40.674115110776576,74.47677046978558,146.05834218556785,1
3.351921544385511,44.34681326767353,74.19152871643921,8.107065784156987,58.152506569834266,81.76613417444798,1
3.24253935248817,63.549613384401084,71.41880136144279,26.341475943962912,73.61751016058845,50.722759592421546,1
3.256210209967773,68.79633008302741,79.18436411598614,30.230523272252746,29.608471759809063,75.71695787849613,0
2.398727878049388,76.00123288715822,46.620342786236435,33.27919054765642,86.02925077916706,130.10008969244848,1
2.2339796106612333,57.499754722558194,65.86546442820534,35.9884233188544,95.5377964659552,52.68643741390889,1
3.523402888696284,81.69891316759255,37.295736196584336,16.39725725852218,73.65740396195395,36.97469550813804,0
3.525283486697952,91.60734383135227,56.91579293513688,5.449044949630222,96.5924446644108,28.069974570323403,1
3.6676807964502594,86.791059333601,64.13669480348851,37.55496480597104,36.35742357774725,51.70031577462957,1
3.7831013813911785,42.37712952090143,75.65569816818308,29.104546970641035,60.80621421102653,119.20673218560609,0
